,name,price,standard_price,flag,category
3163,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
3164,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
3165,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
3166,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
3167,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
3168,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
3169,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
3170,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
3171,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
3172,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
3173,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
3174,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
3175,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
3176,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3177,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
3178,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3179,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
3180,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
3181,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
3182,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
3183,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
3184,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
3185,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
3186,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
3187,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
3188,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
3189,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
3190,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
3191,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
3192,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
3193,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
3194,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
3195,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
3196,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
3197,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
3198,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
3199,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
3200,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
3201,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
3202,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
3203,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
3204,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
3205,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
3206,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
3207,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
3208,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
3209,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
3210,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
3211,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
3212,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3213,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
3214,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3215,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
3216,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
3217,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
3218,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
3219,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
3220,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
3221,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
3222,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
3223,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
3224,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
3225,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
3226,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
3227,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
3228,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
3229,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
3230,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
3231,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
3232,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
3233,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
3234,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
3235,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
3236,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
3237,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
3238,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
3239,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
3240,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
3241,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
3242,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
3243,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
3244,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
3245,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
3246,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
3247,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
3248,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3249,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
3250,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3251,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
3252,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
3253,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
3254,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
3255,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
3256,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
3257,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
3258,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
3259,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
3260,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
3261,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
3262,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
3263,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
3264,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
3265,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
3266,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
3267,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
3268,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
3269,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
3270,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
3271,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
3272,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
3273,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
3274,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
3275,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
3276,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
3277,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
3278,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
3279,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
3280,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
3281,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
3282,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
3283,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
3284,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3285,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
3286,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3287,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
3288,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
3289,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
3290,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
3291,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
3292,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
3293,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
3294,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
3295,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
3296,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
3297,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
3298,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
3299,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
3300,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
3301,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
3302,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
3303,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
3304,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
3305,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
3306,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
3307,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
3308,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
3309,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
3310,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
3311,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
3312,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
3313,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
3314,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
3315,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
3316,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
3317,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
3318,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
3319,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
3320,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3321,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
3322,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3323,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
3324,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
3325,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
3326,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
3327,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
3328,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
3329,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
3330,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
3331,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
3332,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
3333,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
3334,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
3335,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
3336,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
3337,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
3338,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
3339,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
3340,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
3341,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
3342,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
3343,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
3344,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
3345,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
3346,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
3347,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
3348,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
3349,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
3350,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
3351,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
3352,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
3353,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
3354,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
3355,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
3356,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3357,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
3358,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
3359,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
3360,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
3361,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
3362,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
3363,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
3364,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
3365,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
3366,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
3367,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
3368,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
3369,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
3370,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
3371,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
3372,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
3373,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
3374,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
3375,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
3376,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
3377,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
3378,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
3379,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
3380,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
3381,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
3382,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
3383,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
3384,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
3385,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
3386,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
3387,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
